CIK,Simulation,Year,Revenue,EBITDA,CapEx,Free Cash Flow,Net Income
0000002969,130,2025,15910419351.732439,2945574223.95129,5841901911.813884,-2896327687.8625937,2209180667.9634676
0000002969,131,2024,15929042454.019257,2949022010.515136,5848739842.005926,-2899717831.4907904,2211766507.8863516
0000002969,131,2025,23622242830.016052,4373302051.5538435,8673487637.205257,-4300185585.651414,3279976538.6653824
0000002969,132,2024,14105805596.704773,2611477199.637557,5179293572.42817,-2567816372.790613,1958607899.7281678
0000002969,132,2025,14589328223.114239,2700994122.7030616,5356830800.906008,-2655836678.202946,2025745592.027296
0000002969,133,2024,14125681752.003292,2615156970.0712757,5186591591.862541,-2571434621.7912655,1961367727.5534568
0000002969,133,2025,17257171715.58715,3194905115.948424,6336395176.586697,-3141490060.638273,2396178836.961318
0000002969,134,2024,13919074529.699396,2576906758.3674426,5110730667.000101,-2533823908.6326585,1932680068.7755818
0000002969,134,2025,14020620593.297348,2595706480.792438,5148015802.605622,-2552309321.8131843,1946779860.5943284
0000002969,135,2024,16336087635.972124,3024380287.9708066,5998196495.163605,-2973816207.192798,2268285215.978105
0000002969,135,2025,20699117045.16717,3832129391.3699565,7600190087.1239195,-3768060695.753963,2874097043.5274673
0000002969,136,2024,14840720968.363564,2747535698.64299,5449135832.383903,-2701600133.7409124,2060651773.9822426
0000002969,136,2025,13794931730.710705,2553923591.1292744,5065148584.044444,-2511224992.9151697,1915442693.3469558
0000002969,137,2024,16326297128.62894,3022567723.1708508,5994601669.514994,-2972033946.344143,2266925792.378138
0000002969,137,2025,17113279844.335514,3168265705.7842417,6283561735.859826,-3115296030.0755844,2376199279.3381815
0000002969,138,2024,13908131007.320826,2574880730.2204194,5106712483.513417,-2531831753.292998,1931160547.6653147
0000002969,138,2025,19717704327.90525,3650435625.849569,7239840262.112764,-3589404636.2631955,2737826719.3871765
0000002969,139,2024,12630268801.8152,2338303812.221771,4637513935.295066,-2299210123.073295,1753727859.166328
0000002969,139,2025,16377289162.062654,3032008129.233615,6013324649.156083,-2981316519.922468,2274006096.925211
0000002969,140,2024,11632527269.425303,2153587012.808603,4271168584.068985,-2117581571.2603822,1615190259.606452
0000002969,140,2025,17303480489.297066,3203478487.0939093,6353398582.197137,-3149920095.1032276,2402608865.3204317
0000002969,141,2024,15536443742.858648,2876338279.2830443,5704587566.028669,-2828249286.745625,2157253709.462283
0000002969,141,2025,18738033547.250225,3469064353.62465,6880130031.984002,-3411065678.359352,2601798265.2184877
0000002969,142,2024,15756082413.314768,2917001067.1062975,5785233307.695192,-2868232240.588895,2187750800.3297234
0000002969,142,2025,18514358558.110226,3427654302.2621994,6798002256.606439,-3370347954.344239,2570740726.6966496
0000002969,143,2024,12541113516.173855,2321798055.4903765,4604778378.668786,-2282980323.1784096,1741348541.6177824
0000002969,143,2025,15363694800.479286,2844356417.545875,5641158541.661695,-2796802124.1158195,2133267313.1594062
0000002969,144,2024,13500179394.132463,2499354640.689904,4956923011.826541,-2457568371.1366367,1874515980.5174282
0000002969,144,2025,14588862771.025105,2700907951.2674804,5356659898.719883,-2655751947.4524026,2025680963.4506102
0000002969,145,2024,13926477029.383812,2578277219.5590167,5113448676.884227,-2535171457.32521,1933707914.6692624
0000002969,145,2025,13152672804.450737,2435019035.789066,4829327417.659594,-2394308381.8705277,1826264276.8417993
0000002969,146,2024,15597996659.61397,2887733873.641389,5727188233.812544,-2839454360.171155,2165800405.231042
0000002969,146,2025,16761745924.492517,3103184501.433626,6154487408.339061,-3051302906.9054346,2327388376.0752196
0000002969,147,2024,18207164320.798958,3370781921.518073,6685208334.4241495,-3314426412.9060764,2528086441.1385546
0000002969,147,2025,22640612106.394657,4191567925.4433975,8313057765.795573,-4121489840.3521757,3143675944.082548
0000002969,148,2024,15242971358.943302,2822006292.778336,5596831959.921847,-2774825667.1435113,2116504719.5837522
0000002969,148,2025,19319563932.662052,3576725935.3746634,7093653220.481564,-3516927285.1069,2682544451.5309973
0000002969,149,2024,12505481419.239347,2315201310.052351,4591695177.61658,-2276493867.564229,1736400982.5392632
0000002969,149,2025,14371590995.484852,2660683358.3466277,5276883220.754849,-2616199862.4082217,1995512518.7599707
0000002969,150,2024,12094969949.837755,2239201301.744962,4440965791.740427,-2201764489.995465,1679400976.3087215
0000002969,150,2025,15491451160.274544,2868008581.077176,5688067432.37255,-2820058851.295374,2151006435.8078823
0000002969,151,2024,14883695652.394817,2755491813.3604274,5464915044.939632,-2709423231.579205,2066618860.0203204
0000002969,151,2025,21787223868.048157,4033575961.666343,7999715278.026823,-3966139316.36048,3025181971.2497573
0000002969,152,2024,13663681067.23028,2529624509.962545,5016956673.764615,-2487332163.80207,1897218382.4719086
0000002969,152,2025,15020944176.439684,2780901307.9667335,5515309217.292107,-2734407909.325373,2085675980.97505
0000002969,153,2024,10420708839.124918,1929237103.8910072,3826219632.8037705,-1896982528.9127634,1446927827.9182553
0000002969,153,2025,13428318803.458145,2486050735.938636,4930537627.961805,-2444486892.0231695,1864538051.9539769
0000002969,154,2024,12821174065.120815,2373647042.9926443,4707609499.593248,-2333962456.600604,1780235282.2444832
0000002969,154,2025,14376730592.802107,2661634877.288053,5278770350.36029,-2617135473.0722365,1996226157.9660397
0000002969,155,2024,12387011185.628147,2293268332.755141,4548195916.602385,-2254927583.847244,1719951249.5663557
0000002969,155,2025,16214482867.672253,3001866998.842782,5953546312.618959,-2951679313.7761774,2251400249.1320868
0000002969,156,2024,13401993750.255495,2481177049.3032527,4920871736.998572,-2439694687.6953197,1860882786.9774394
0000002969,156,2025,19716718003.279747,3650253022.718306,7239478108.759794,-3589225086.041488,2737689767.0387297
0000002969,157,2024,14938395477.657831,2765618661.1692395,5484999431.5743,-2719380770.4050603,2074213995.8769298
0000002969,157,2025,17257127702.559834,3194896967.6001043,6336379016.120857,-3141482048.520753,2396172725.700078
0000002969,158,2024,14189610995.09485,2626992505.4172816,5210064786.325936,-2583072280.9086547,1970244379.062961
0000002969,158,2025,16939604296.177483,3136112296.9597783,6219792485.383769,-3083680188.4239907,2352084222.719834
0000002969,159,2024,12290022177.135368,2275312280.3653703,4512584015.89675,-2237271735.53138,1706484210.2740278
0000002969,159,2025,9421990449.922724,1744339454.1694233,3459515604.565276,-1715176150.3958528,1308254590.6270676
0000002969,160,2024,13598964984.818184,2517643303.181379,4993194571.885939,-2475551268.70456,1888232477.386034
0000002969,160,2025,13186043274.180408,2441197075.0540185,4841580206.640336,-2400383131.5863175,1830897806.290514
0000002969,161,2024,15168599693.013401,2808237500.308917,5569524572.996602,-2761287072.687685,2106178125.2316878
0000002969,161,2025,18212427584.483673,3371756335.4226236,6687140871.1789875,-3315384535.756364,2528817251.566968
0000002969,162,2024,14131291957.697598,2616195615.057236,5188651516.912075,-2572455901.854839,1962146711.2929273
0000002969,162,2025,9305990511.84525,1722863814.8397944,3416923373.3334007,-1694059558.4936063,1292147861.1298459
0000002969,163,2024,15879865980.29858,2939917727.9557533,5830683489.782011,-2890765761.8262577,2204938295.966815
0000002969,163,2025,15940176689.079664,2951083346.239375,5852828050.345884,-2901744704.106509,2213312509.679531
0000002969,164,2024,15394750012.27467,2850105821.7169137,5652561226.729168,-2802455405.012254,2137579366.2876854
0000002969,164,2025,11538246359.620071,2136132324.0544233,4236551028.4243083,-2100418704.369885,1602099243.0408175
0000002969,165,2024,15360019156.175636,2843675927.4294367,5639808938.423091,-2796133010.9936543,2132756945.5720775
0000002969,165,2025,16736165500.782293,3098448671.720226,6145094926.414221,-3046646254.693995,2323836503.7901692
0000002969,166,2024,14223095256.078405,2633191611.416991,5222359356.565168,-2589167745.148177,1974893708.5627434
0000002969,166,2025,17469276669.164017,3234173149.6951504,6414274728.74765,-3180101579.0525,2425629862.271363
0000002969,167,2024,15442204992.008272,2858891395.623626,5669985490.081512,-2811094094.457886,2144168546.7177196
0000002969,167,2025,13899834416.1451,2573344741.471561,5103666185.940768,-2530321444.4692073,1930008556.1036706
0000002969,168,2024,16283959556.116146,3014729560.0438194,5979056388.128232,-2964326828.0844126,2261047170.0328646
0000002969,168,2025,21290578598.92253,3941629579.1830616,7817359748.417078,-3875730169.2340164,2956222184.387296
0000002969,169,2024,11745082771.687645,2174424966.7869654,4312496105.947279,-2138071139.1603136,1630818725.090224
0000002969,169,2025,14801193970.51675,2740217871.033684,5434622522.634816,-2694404651.6011324,2055163403.2752628
0000002969,170,2024,11316334556.216711,2095048699.9433901,4155070650.069919,-2060021950.126529,1571286524.9575427
0000002969,170,2025,15043549136.981434,2785086275.542586,5523609184.708801,-2738522909.1662154,2088814706.6569395
0000002969,171,2024,14319523285.175861,2651043806.9309306,5257765279.883936,-2606721472.9530053,1988282855.1981978
0000002969,171,2025,15417832780.152596,2854379248.116028,5661036632.864917,-2806657384.748889,2140784436.0870209
0000002969,172,2024,11414035815.87602,2113136614.8963482,4190944071.314985,-2077807456.4186366,1584852461.1722612
0000002969,172,2025,11957789609.20908,2213804430.270001,4390596654.606736,-2176792224.3367352,1660353322.7025008
0000002969,173,2024,13551103906.225592,2508782546.1946373,4975621199.346195,-2466838653.151558,1881586909.645978
0000002969,173,2025,15988908889.404734,2960105378.2789216,5870721276.662067,-2910615898.383146,2220079033.7091913
0000002969,174,2024,11898632894.792173,2202852456.6414046,4368875811.465595,-2166023354.8241906,1652139342.4810534
0000002969,174,2025,14253458849.230423,2638812972.825381,5233508096.831716,-2594695124.006335,1979109729.6190357
0000002969,175,2024,16478779651.147448,3050797562.8755274,6050589379.211788,-2999791816.336261,2288098172.156646
0000002969,175,2025,22134901037.64656,4097943146.8665175,8127373504.806986,-4029430357.9404683,3073457360.149888
0000002969,176,2024,11557845766.957848,2139760858.7763941,4243747433.036014,-2103986574.25962,1604820644.0822957
0000002969,176,2025,12666406726.249369,2344994203.993801,4650782863.358735,-2305788659.364934,1758745652.9953508
0000002969,177,2024,13514191956.803284,2501948855.3678584,4962068068.964659,-2460119213.5968003,1876461641.5258937
0000002969,177,2025,16945146862.74041,3137138419.5805197,6221827575.06208,-3084689155.4815607,2352853814.6853895
0000002969,178,2024,10326783601.204628,1911848262.4230182,3791732670.842308,-1879884408.4192898,1433886196.8172636
0000002969,178,2025,12485504357.974045,2311502858.40048,4584360108.073897,-2272857249.6734176,1733627143.8003597
0000002969,179,2024,13517699423.360264,2502598209.9105144,4963355921.605866,-2460757711.695352,1876948657.4328856
0000002969,179,2025,14398063322.15402,2665584310.443546,5286603186.79471,-2621018876.3511643,1999188232.8326592
0000002969,180,2024,13650324628.618402,2527151766.76017,5012052528.717473,-2484900761.957303,1895363825.0701275
0000002969,180,2025,15751769226.017717,2916202545.518375,5783649614.86098,-2867447069.342605,2187151909.138781
0000002969,181,2024,10446656920.85924,1934040999.9435194,3835747109.417712,-1901706109.4741929,1450530749.9576395
0000002969,181,2025,10177748001.873144,1884256568.5690062,3737010583.798881,-1852754015.2298748,1413192426.4267547
0000002969,182,2024,15621701958.966549,2892122552.3556557,5735892217.695462,-2843769665.3398066,2169091914.2667418
0000002969,182,2025,15482219051.829092,2866299395.4128346,5684677636.617627,-2818378241.2047925,2149724546.559626
0000002969,183,2024,9480749244.769415,1755217758.989969,3481090341.746128,-1725872582.756159,1316413319.2424767
0000002969,183,2025,10700818301.263662,1981095146.9331539,3929068713.4100156,-1947973566.4768617,1485821360.1998653
0000002969,184,2024,9986716484.53632,1848889963.7680848,3666868662.2268906,-1817978698.4588058,1386667472.8260636
0000002969,184,2025,8703175868.836239,1611261773.7487533,3195585145.9987273,-1584323372.249974,1208446330.311565
0000002969,185,2024,14865858249.329966,2752189487.1596828,5458365603.54763,-2706176116.3879476,2064142115.369762
0000002969,185,2025,16882147639.850994,3125475063.4508257,6198695860.397351,-3073220796.9465256,2344106297.5881195
0000002969,186,2024,14912678126.906673,2760857481.4789834,5475556673.517541,-2714699192.0385575,2070643111.1092377
0000002969,186,2025,17264868949.628056,3196330142.761695,6339221405.441208,-3142891262.679513,2397247607.071271
0000002969,187,2024,13048113569.605186,2415661470.1442866,4790935922.096938,-2375274451.9526515,1811746102.6082149
0000002969,187,2025,16321959626.723766,3021764700.0998826,5993009048.974192,-2971244348.874309,2266323525.074912
0000002969,188,2024,11936069353.265553,2209783252.409726,4382621528.249821,-2172838275.8400946,1657337439.3072946
0000002969,188,2025,13377649022.64252,2476669990.088746,4911932971.297885,-2435262981.209139,1857502492.5665596
0000002969,189,2024,13651875166.655527,2527438825.4966145,5012621846.905962,-2485183021.4093475,1895579119.1224608
0000002969,189,2025,14028536549.311611,2597172000.680888,5150922340.613907,-2553750339.9330187,1947879000.5106661
0000002969,190,2024,12437103973.693647,2302542257.098029,4566588716.182244,-2264046459.084215,1726906692.8235219
0000002969,190,2025,15258425965.871145,2824867480.205366,5602506499.087798,-2777639018.882432,2118650610.1540246
0000002969,191,2024,12766172710.583729,2363464371.585608,4687414399.067028,-2323950027.48142,1772598278.6892061
0000002969,191,2025,12840719996.599298,2377265677.465649,4714786269.227538,-2337520591.761889,1782949258.099237
0000002969,192,2024,12442540896.735786,2303548821.4139338,4568585016.242733,-2265036194.8287992,1727661616.0604503
0000002969,192,2025,15702925638.334488,2907159891.7891154,5765715489.935766,-2858555598.146651,2180369918.8418365
0000002969,193,2024,14700003794.769604,2721484035.877702,5397468060.009689,-2675984024.131987,2041113026.9082766
0000002969,193,2025,17410634958.04627,3223316521.16147,6392742981.738511,-3169426460.577041,2417487390.8711023
0000002969,194,2024,15072275865.023514,2790404596.0587573,5534156909.678156,-2743752313.6193986,2092803447.0440679
0000002969,194,2025,20633188350.075546,3819923687.6366043,7575982744.6658325,-3756059057.029228,2864942765.727453
0000002969,195,2024,12945044220.94434,2396579734.4600677,4753091474.902927,-2356511740.4428596,1797434800.8450508
0000002969,195,2025,17998427928.47815,3332137526.0921407,6608565632.405658,-3276428106.313517,2499103144.5691056
0000002969,196,2024,12172753407.537645,2253601736.0129414,4469525901.954932,-2215924165.941991,1690201302.009706
0000002969,196,2025,15669156534.356237,2900908051.4041896,5753316332.582991,-2852408281.178801,2175681038.553142
0000002969,197,2024,17006455260.60372,3148488744.9531975,6244338461.718812,-3095849716.7656145,2361366558.714898
0000002969,197,2025,17823457378.41773,3299744367.193256,6544320890.119981,-3244576522.926725,2474808275.394942
0000002969,198,2024,11249049096.031599,2082591811.6121354,4130365137.92703,-2047773326.3148947,1561943858.7091017
0000002969,198,2025,13115772503.914675,2428187501.577917,4815778564.453241,-2387591062.8753242,1821140626.1834378
0000002969,199,2024,13532296390.076952,2505300618.185119,4968715557.067619,-2463414938.8825,1878975463.6388392
0000002969,199,2025,10953443339.15165,2027864863.2729402,4021826211.4485064,-1993961348.1755662,1520898647.4547052
0000002969,200,2024,11417396567.576143,2113758807.3956242,4192178053.986846,-2078419246.5912218,1585319105.5467181
0000002969,200,2025,11838258948.018707,2191675130.797082,4346708031.516963,-2155032900.719881,1643756348.0978115
